Row ID,Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Customer ID,Order Priority,Order Date,Market,Returned,Shipping ID,Discounted,Profitable,Total Sales,Order Priority_N,Segment,Category,Sub-Category,Country,Region,Ship Mode_N,mmonthN,MquarterN
1094,MX-2013-166863,OFF-AR-10002710,15.1599998474121,2,0.0,2.24000000953674,2.84800004959106,JL-15505,High,"Tuesday, December 10, 2013",LATAM,0,26384,0,1,30.3199996948242,3,Consumer,Office Supplies,Art,Chile,South,3,12,4
1095,MX-2013-166863,OFF-EN-10002674,31.6200008392334,1,0.0,12.0,3.42199993133545,JL-15505,High,"Tuesday, December 10, 2013",LATAM,0,26384,0,1,31.6200008392334,3,Consumer,Office Supplies,Envelopes,Chile,South,3,12,4
1096,MX-2013-166863,FUR-BO-10003034,296.339996337891,3,0.0,41.4599990844727,23.7310009002686,JL-15505,High,"Tuesday, December 10, 2013",LATAM,0,26384,0,1,889.019989013672,3,Consumer,Furniture,Bookcases,Chile,South,3,12,4
1097,MX-2013-166863,TEC-PH-10004251,672.119995117188,6,0.0,188.160003662109,52.310001373291,JL-15505,High,"Tuesday, December 10, 2013",LATAM,0,26384,0,1,4032.71997070313,3,Consumer,Technology,Phones,Chile,South,3,12,4
1098,MX-2013-147515,TEC-CO-10001595,175.468002319336,1,0.0020000000949949,62.9283981323242,13.3549995422363,JE-16165,Medium,"Tuesday, October 29, 2013",LATAM,0,34131,1,1,175.117066298029,2,Corporate,Technology,Copiers,Brazil,South,3,10,4
1099,MX-2014-122140,FUR-TA-10001642,959.10400390625,4,0.200000002980232,11.9840002059937,86.8980026245117,HH-15010,Medium,"Friday, October 31, 2014",LATAM,0,24133,1,1,3069.13280106659,2,Corporate,Furniture,Tables,El Salvador,Central,1,10,4
1100,MX-2014-122140,OFF-EN-10001940,78.0,5,0.0,3.90000009536743,16.6380004882813,HH-15010,Medium,"Friday, October 31, 2014",LATAM,0,24133,0,1,390.0,2,Corporate,Office Supplies,Envelopes,El Salvador,Central,1,10,4
1101,MX-2014-122140,OFF-ST-10002632,164.699996948242,5,0.0,11.5,15.253999710083,HH-15010,Medium,"Friday, October 31, 2014",LATAM,0,24133,0,1,823.499984741211,2,Corporate,Office Supplies,Storage,El Salvador,Central,1,10,4
1102,MX-2012-148621,OFF-BI-10002841,102.540000915527,3,0.0,13.3199996948242,11.3959999084473,MM-17260,High,"Thursday, August 9, 2012",LATAM,0,35023,0,1,307.620002746582,3,Consumer,Office Supplies,Binders,El Salvador,Central,0,8,3
1103,US-2012-142699,OFF-AR-10004594,57.2799987792969,2,0.200000002980232,-2.88000011444092,8.66600036621094,CK-12595,Medium,"Wednesday, October 3, 2012",LATAM,0,36627,1,0,91.6479977054596,2,Consumer,Office Supplies,Art,Dominican Republic,Caribbean,2,10,4
1111,US-2014-126781,FUR-CH-10001972,69.6240005493164,3,0.400000005960464,-19.7759990692139,5.86700010299683,KH-16360,Medium,"Monday, March 31, 2014",LATAM,0,38768,1,0,125.323199743795,2,Consumer,Furniture,Chairs,Panama,Central,3,3,1
1112,MX-2012-130414,TEC-PH-10000381,183.919998168945,2,0.0,51.4799995422363,7.6230001449585,RA-19945,Medium,"Friday, December 14, 2012",LATAM,0,37375,0,1,367.839996337891,2,Consumer,Technology,Phones,Guatemala,Central,3,12,4
1113,MX-2012-111024,FUR-CH-10000265,409.859985351563,9,0.0,94.1399993896484,29.1550006866455,CK-12325,Medium,"Monday, December 17, 2012",LATAM,0,27234,0,1,3688.73986816406,2,Home Office,Furniture,Chairs,Bolivia,South,3,12,4
1114,MX-2012-111024,FUR-TA-10004937,1392.38000488281,3,0.200000002980232,-121.835998535156,43.8330001831055,CK-12325,Medium,"Monday, December 17, 2012",LATAM,0,27234,1,0,3341.7119992699,2,Home Office,Furniture,Tables,Bolivia,South,3,12,4
1115,MX-2012-111024,TEC-AC-10000431,55.9199981689453,2,0.0,20.6800003051758,4.29400014877319,CK-12325,Medium,"Monday, December 17, 2012",LATAM,0,27234,0,1,111.839996337891,2,Home Office,Technology,Accessories,Bolivia,South,3,12,4
1116,MX-2013-115742,OFF-ST-10000645,357.679992675781,4,0.0,14.2399997711182,44.0629997253418,CS-12490,High,"Saturday, May 4, 2013",LATAM,0,21616,0,1,1430.71997070313,3,Corporate,Office Supplies,Storage,Mexico,North,3,5,2
1117,MX-2013-115742,FUR-CH-10000843,1731.06994628906,7,0.200000002980232,-238.02799987793,259.248992919922,CS-12490,High,"Saturday, May 4, 2013",LATAM,0,21616,1,0,9693.99166310582,3,Corporate,Furniture,Chairs,Mexico,North,3,5,2
1118,MX-2013-117492,TEC-PH-10002708,246.300003051758,3,0.0,39.3600006103516,13.6899995803833,BN-11515,Medium,"Friday, April 19, 2013",LATAM,0,33991,0,1,738.900009155273,2,Consumer,Technology,Phones,Mexico,North,3,4,2
1119,MX-2011-107629,TEC-AC-10003044,79.0,2,0.0,10.2399997711182,6.10099983215332,MC-17845,Medium,"Tuesday, July 26, 2011",LATAM,0,38553,0,1,158.0,2,Consumer,Technology,Accessories,Mexico,North,2,7,3
1120,MX-2012-113950,FUR-CH-10001784,105.552001953125,3,0.400000005960464,12.3120002746582,6.81599998474121,RH-19600,Medium,"Monday, September 17, 2012",LATAM,0,37987,1,1,189.993601628208,2,Consumer,Furniture,Chairs,Honduras,Central,3,9,3
1121,MX-2014-165694,OFF-PA-10000081,59.5800018310547,3,0.0,9.47999954223633,2.45000004768372,JD-16150,Medium,"Friday, February 21, 2014",LATAM,1,42471,0,1,178.740005493164,2,Corporate,Office Supplies,Paper,Mexico,North,3,2,1
1122,US-2014-101651,FUR-BO-10001781,1311.55004882813,9,0.400000005960464,-306.108001708984,76.6510009765625,SC-20695,Medium,"Thursday, August 21, 2014",LATAM,0,24433,1,0,7082.37019331485,2,Corporate,Furniture,Bookcases,Argentina,South,0,8,3
1123,US-2014-101651,OFF-ST-10002122,40.5,9,0.400000005960464,-21.6000003814697,4.96099996566772,SC-20695,Medium,"Thursday, August 21, 2014",LATAM,0,24433,1,0,218.699997827411,2,Corporate,Office Supplies,Storage,Argentina,South,0,8,3
1124,US-2014-101651,TEC-AC-10004429,66.9359970092773,2,0.400000005960464,6.6560001373291,5.51999998092651,SC-20695,Medium,"Thursday, August 21, 2014",LATAM,0,24433,1,1,80.3231956131935,2,Corporate,Technology,Accessories,Argentina,South,0,8,3
1125,US-2014-101651,OFF-ST-10002930,634.848022460938,8,0.400000005960464,-74.1119995117188,80.6009979248047,SC-20695,Medium,"Thursday, August 21, 2014",LATAM,0,24433,1,0,3047.27047754059,2,Corporate,Office Supplies,Storage,Argentina,South,0,8,3
1126,MX-2014-107678,OFF-LA-10002063,9.39999961853027,2,0.0,1.87999999523163,0.708000004291534,FH-14350,Medium,"Monday, September 8, 2014",LATAM,0,45224,0,1,18.7999992370605,2,Consumer,Office Supplies,Labels,Brazil,South,3,9,3
1127,MX-2011-102568,OFF-BI-10003903,27.6599998474121,3,0.0,13.5,2.49200010299683,AY-10555,High,"Friday, June 3, 2011",LATAM,0,42409,0,1,82.9799995422363,3,Corporate,Office Supplies,Binders,Guatemala,Central,3,6,2
1128,MX-2012-113285,OFF-FA-10001337,10.4799995422363,2,0.0,4.80000019073486,0.483999997377396,JG-15310,Medium,"Monday, September 17, 2012",LATAM,0,43333,0,1,20.9599990844727,2,Corporate,Office Supplies,Fasteners,Colombia,South,1,9,3
1129,MX-2012-113285,OFF-BI-10001362,16.4799995422363,2,0.0,3.44000005722046,1.85199999809265,JG-15310,Medium,"Monday, September 17, 2012",LATAM,0,43333,0,1,32.9599990844727,2,Corporate,Office Supplies,Binders,Colombia,South,1,9,3
1130,MX-2014-165078,FUR-BO-10004162,183.136001586914,2,0.200000002980232,48.0559997558594,11.6239995956421,JG-15160,Medium,"Tuesday, September 9, 2014",LATAM,1,34920,1,1,293.017601447487,2,Consumer,Furniture,Bookcases,Mexico,North,3,9,3
1131,MX-2014-165078,OFF-PA-10000108,69.4000015258789,5,0.0,34.7000007629395,4.78000020980835,JG-15160,Medium,"Tuesday, September 9, 2014",LATAM,1,34920,0,1,347.000007629395,2,Consumer,Office Supplies,Paper,Mexico,North,3,9,3
1132,MX-2014-165078,OFF-BI-10001430,4.48000001907349,1,0.0,1.96000003814697,0.23199999332428,JG-15160,Medium,"Tuesday, September 9, 2014",LATAM,1,34920,0,1,4.48000001907349,2,Consumer,Office Supplies,Binders,Mexico,North,3,9,3
1133,MX-2011-132794,FUR-CH-10002374,94.0199966430664,3,0.0,12.1800003051758,12.6440000534058,JK-15640,High,"Tuesday, September 27, 2011",LATAM,0,34431,0,1,282.059989929199,3,Home Office,Furniture,Chairs,Nicaragua,Central,3,9,3
1134,MX-2011-163083,TEC-PH-10002871,115.580001831055,1,0.0,33.5,5.20599985122681,JD-16015,Medium,"Tuesday, July 5, 2011",LATAM,0,32211,0,1,115.580001831055,2,Consumer,Technology,Phones,El Salvador,Central,3,7,3
1135,MX-2011-163083,FUR-CH-10001647,324.059997558594,3,0.0,32.4000015258789,18.5310001373291,JD-16015,Medium,"Tuesday, July 5, 2011",LATAM,0,32211,0,1,972.179992675781,2,Consumer,Furniture,Chairs,El Salvador,Central,3,7,3
1136,MX-2011-163083,FUR-FU-10004903,50.4000015258789,3,0.0,14.5799999237061,4.26300001144409,JD-16015,Medium,"Tuesday, July 5, 2011",LATAM,0,32211,0,1,151.200004577637,2,Consumer,Furniture,Furnishings,El Salvador,Central,3,7,3
1137,MX-2011-163083,OFF-BI-10001892,19.6000003814697,4,0.0,4.6399998664856,0.986999988555908,JD-16015,Medium,"Tuesday, July 5, 2011",LATAM,0,32211,0,1,78.4000015258789,2,Consumer,Office Supplies,Binders,El Salvador,Central,3,7,3
1138,MX-2011-163083,OFF-SU-10002402,70.7399978637695,3,0.0,33.2400016784668,7.47200012207031,JD-16015,Medium,"Tuesday, July 5, 2011",LATAM,0,32211,0,1,212.219993591309,2,Consumer,Office Supplies,Supplies,El Salvador,Central,3,7,3
1139,MX-2012-100741,TEC-PH-10004184,255.167999267578,8,0.400000005960464,38.2080001831055,22.2840003967285,MS-17830,Critical,"Wednesday, August 1, 2012",LATAM,0,31092,1,1,1224.80638431702,4,Consumer,Technology,Phones,Argentina,South,2,8,3
1140,MX-2012-100741,OFF-LA-10000073,13.0319995880127,3,0.400000005960464,-3.52800011634827,3.65100002288818,MS-17830,Critical,"Wednesday, August 1, 2012",LATAM,0,31092,1,0,23.4575990253925,4,Consumer,Office Supplies,Labels,Argentina,South,2,8,3
1141,MX-2012-100741,OFF-BI-10001275,6.69000005722046,5,0.699999988079071,-9.90999984741211,1.17900002002716,MS-17830,Critical,"Wednesday, August 1, 2012",LATAM,0,31092,1,0,10.0350004845858,4,Consumer,Office Supplies,Binders,Argentina,South,2,8,3
1142,MX-2013-103520,TEC-CO-10003158,1184.03002929688,5,0.0020000000949949,472.127014160156,172.128005981445,AH-10120,High,"Friday, August 16, 2013",LATAM,0,22255,1,1,5908.30984562902,3,Home Office,Technology,Copiers,Mexico,North,3,8,3
1143,MX-2013-103520,OFF-AR-10004173,6.88000011444092,1,0.0,3.07999992370605,0.435000002384186,AH-10120,High,"Friday, August 16, 2013",LATAM,0,22255,0,1,6.88000011444092,3,Home Office,Office Supplies,Art,Mexico,North,3,8,3
1144,MX-2013-103520,OFF-FA-10004186,45.2999992370605,5,0.0,19.3999996185303,6.1269998550415,AH-10120,High,"Friday, August 16, 2013",LATAM,0,22255,0,1,226.499996185303,3,Home Office,Office Supplies,Fasteners,Mexico,North,3,8,3
1145,US-2012-122252,FUR-FU-10004596,122.891998291016,7,0.400000005960464,-67.6480026245117,9.91399955749512,JF-15415,Medium,"Thursday, February 2, 2012",LATAM,0,35838,1,0,516.146387694812,2,Consumer,Furniture,Furnishings,Mexico,North,3,2,1
1146,US-2013-144694,OFF-ST-10004412,211.199996948242,11,0.400000005960464,-123.199996948242,18.2290000915527,LB-16735,Medium,"Tuesday, November 26, 2013",LATAM,0,32318,1,0,1393.91996601105,2,Consumer,Office Supplies,Storage,Venezuela,South,2,11,4
1147,MX-2014-108014,OFF-EN-10003628,73.0400009155273,4,0.0,11.6800003051758,6.01900005340576,TS-21655,High,"Thursday, May 22, 2014",LATAM,0,27211,0,1,292.160003662109,3,Consumer,Office Supplies,Envelopes,Bolivia,South,3,5,2
1148,MX-2014-108014,TEC-AC-10003367,386.299987792969,5,0.0,169.899993896484,44.0690002441406,TS-21655,High,"Thursday, May 22, 2014",LATAM,0,27211,0,1,1931.49993896484,3,Consumer,Technology,Accessories,Bolivia,South,3,5,2
1149,MX-2014-114195,OFF-BI-10001191,18.2560005187988,7,0.200000002980232,1.59599995613098,3.03600001335144,RD-19900,Low,"Saturday, November 29, 2014",LATAM,0,23037,1,1,102.233602524424,1,Consumer,Office Supplies,Binders,Dominican Republic,Caribbean,3,11,4
1150,MX-2014-114195,OFF-LA-10003503,19.2000007629395,4,0.200000002980232,1.44000005722046,2.11100006103516,RD-19900,Low,"Saturday, November 29, 2014",LATAM,0,23037,1,1,61.4400022125244,1,Consumer,Office Supplies,Labels,Dominican Republic,Caribbean,3,11,4
1151,MX-2014-114195,OFF-FA-10001427,14.9440002441406,2,0.200000002980232,-2.81599998474121,1.12800002098083,RD-19900,Low,"Saturday, November 29, 2014",LATAM,0,23037,1,0,23.9104003015518,1,Consumer,Office Supplies,Fasteners,Dominican Republic,Caribbean,3,11,4
1152,MX-2014-114195,OFF-SU-10000573,26.7360000610352,3,0.200000002980232,-2.72399997711182,4.36499977111816,RD-19900,Low,"Saturday, November 29, 2014",LATAM,0,23037,1,0,64.1663999074459,1,Consumer,Office Supplies,Supplies,Dominican Republic,Caribbean,3,11,4
1153,MX-2014-114195,TEC-PH-10002387,233.567993164063,3,0.200000002980232,67.1279983520508,29.0149993896484,RD-19900,Low,"Saturday, November 29, 2014",LATAM,0,23037,1,1,560.563181505489,1,Consumer,Technology,Phones,Dominican Republic,Caribbean,3,11,4
1154,MX-2014-114195,FUR-CH-10000892,738.288024902344,3,0.200000002980232,-166.151992797852,123.924003601074,RD-19900,Low,"Saturday, November 29, 2014",LATAM,0,23037,1,0,1771.89125316482,1,Consumer,Furniture,Chairs,Dominican Republic,Caribbean,3,11,4
1155,MX-2014-119620,OFF-FA-10002427,26.8199996948242,3,0.0,0.239999994635582,3.18799996376038,SW-20350,Medium,"Tuesday, May 6, 2014",LATAM,0,41510,0,1,80.4599990844727,2,Home Office,Office Supplies,Fasteners,Cuba,Caribbean,2,5,2
1156,US-2012-131156,OFF-LA-10000236,15.9479999542236,3,0.400000005960464,-10.6319999694824,1.62699997425079,DD-13570,Medium,"Wednesday, October 24, 2012",LATAM,0,43669,1,0,28.7063996324301,2,Consumer,Office Supplies,Labels,Panama,Central,3,10,4
1157,MX-2011-151358,FUR-BO-10002981,97.5199966430664,1,0.0,0.959999978542328,8.69099998474121,BT-11680,High,"Thursday, October 13, 2011",LATAM,0,36603,0,1,97.5199966430664,3,Consumer,Furniture,Bookcases,Chile,South,3,10,4
1158,US-2014-107664,FUR-BO-10001585,272.544006347656,4,0.400000005960464,-54.576000213623,12.4259996414185,TG-21640,Medium,"Friday, December 5, 2014",LATAM,0,34530,1,0,654.10560873642,2,Consumer,Furniture,Bookcases,Argentina,South,3,12,4
1159,US-2014-107664,FUR-CH-10001647,64.8119964599609,1,0.400000005960464,-32.4080009460449,3.57800006866455,TG-21640,Medium,"Friday, December 5, 2014",LATAM,0,34530,1,0,38.887197489667,2,Consumer,Furniture,Chairs,Argentina,South,3,12,4
1160,US-2014-107664,OFF-EN-10000258,29.9160003662109,3,0.400000005960464,-10.5240001678467,2.58999991416931,TG-21640,Medium,"Friday, December 5, 2014",LATAM,0,34530,1,0,53.8488001242399,2,Consumer,Office Supplies,Envelopes,Argentina,South,3,12,4
1161,US-2014-107664,OFF-LA-10000738,2.80800008773804,1,0.400000005960464,0.26800000667572,0.153999999165535,TG-21640,Medium,"Friday, December 5, 2014",LATAM,0,34530,1,1,1.68480003590584,2,Consumer,Office Supplies,Labels,Argentina,South,3,12,4
1162,US-2014-110744,FUR-CH-10004054,265.739990234375,5,0.400000005960464,-97.4599990844727,6.3270001411438,BC-11125,Medium,"Friday, November 28, 2014",LATAM,0,38375,1,0,797.219962783456,2,Home Office,Furniture,Chairs,Honduras,Central,3,11,4
1163,MX-2014-109274,FUR-FU-10003419,36.7599983215332,1,0.0,17.6399993896484,2.56399989128113,NL-18310,Medium,"Friday, October 31, 2014",LATAM,0,42325,0,1,36.7599983215332,2,Home Office,Furniture,Furnishings,Cuba,Caribbean,3,10,4
1164,MX-2012-145597,OFF-AP-10001548,168.779998779297,3,0.0,77.5800018310547,26.7479991912842,TH-21115,Medium,"Monday, December 31, 2012",LATAM,0,26701,0,1,506.339996337891,2,Corporate,Office Supplies,Appliances,Brazil,South,1,12,4
1165,MX-2012-145597,FUR-BO-10002235,385.920013427734,4,0.0,138.880004882813,48.9469985961914,TH-21115,Medium,"Monday, December 31, 2012",LATAM,0,26701,0,1,1543.68005371094,2,Corporate,Furniture,Bookcases,Brazil,South,1,12,4
1166,MX-2012-145597,OFF-EN-10003636,134.460006713867,9,0.0,33.4799995422363,25.9680004119873,TH-21115,Medium,"Monday, December 31, 2012",LATAM,0,26701,0,1,1210.1400604248,2,Corporate,Office Supplies,Envelopes,Brazil,South,1,12,4
1167,MX-2012-155712,TEC-MA-10001080,104.160003662109,2,0.0,17.6800003051758,30.17799949646,RB-19645,High,"Monday, June 11, 2012",LATAM,0,29279,0,1,208.320007324219,3,Corporate,Technology,Machines,Brazil,South,1,6,2
1168,MX-2011-166653,FUR-CH-10000528,282.399993896484,5,0.0,2.79999995231628,27.1599998474121,DB-13660,Medium,"Wednesday, December 14, 2011",LATAM,0,29919,0,1,1411.99996948242,2,Consumer,Furniture,Chairs,Colombia,South,3,12,4
1169,US-2013-166093,OFF-LA-10004749,12.3120002746582,3,0.400000005960464,-7.00799989700317,0.732999980449677,DM-12955,Medium,"Thursday, October 31, 2013",LATAM,0,45162,1,0,22.161600274229,2,Corporate,Office Supplies,Labels,Honduras,Central,3,10,4
1170,MX-2012-127222,FUR-FU-10002630,65.1600036621094,2,0.0,18.8799991607666,11.3219995498657,MB-17305,High,"Wednesday, November 7, 2012",LATAM,0,35054,0,1,130.320007324219,3,Consumer,Furniture,Furnishings,Brazil,South,2,11,4
1171,MX-2012-127222,OFF-LA-10003372,4.48000001907349,1,0.0,1.1599999666214,0.605000019073486,MB-17305,High,"Wednesday, November 7, 2012",LATAM,0,35054,0,1,4.48000001907349,3,Consumer,Office Supplies,Labels,Brazil,South,2,11,4
1172,MX-2012-140025,FUR-CH-10000302,175.240005493164,2,0.0,33.2799987792969,26.4680004119873,BG-11695,Medium,"Thursday, May 24, 2012",LATAM,0,30064,0,1,350.480010986328,2,Corporate,Furniture,Chairs,Cuba,Caribbean,0,5,2
1173,MX-2014-146087,OFF-AR-10002975,121.839996337891,4,0.0,47.439998626709,10.9280004501343,NF-18475,Medium,"Wednesday, April 9, 2014",LATAM,0,35296,0,1,487.359985351563,2,Home Office,Office Supplies,Art,Mexico,North,2,4,2
1174,MX-2013-129147,OFF-FA-10000475,58.2000007629395,6,0.0,12.1199998855591,3.01500010490417,CC-12145,Medium,"Monday, November 18, 2013",LATAM,0,41728,0,1,349.200004577637,2,Consumer,Office Supplies,Fasteners,Martinique,Caribbean,3,11,4
1175,MX-2014-147725,OFF-BI-10000821,10.8800001144409,2,0.0,3.48000001907349,0.691999971866608,KW-16570,High,"Thursday, April 24, 2014",LATAM,0,45244,0,1,21.7600002288818,3,Consumer,Office Supplies,Binders,Mexico,North,3,4,2
1176,MX-2014-167493,TEC-CO-10002110,288.0830078125,3,0.0020000000949949,103.282997131348,8.14500045776367,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,1,1,862.520525308526,2,Corporate,Technology,Copiers,Mexico,North,3,11,4
1177,MX-2014-167493,FUR-FU-10003297,43.4039993286133,1,0.400000005960464,-22.4360008239746,3.24600005149841,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,1,0,26.04239933846,2,Corporate,Furniture,Furnishings,Mexico,North,3,11,4
1178,MX-2014-167493,OFF-SU-10003126,124.319999694824,4,0.0,45.9199981689453,10.4569997787476,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,0,1,497.279998779297,2,Corporate,Office Supplies,Supplies,Mexico,North,3,11,4
1179,MX-2014-167493,OFF-EN-10000139,31.3199996948242,2,0.0,5.32000017166138,2.90400004386902,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,0,1,62.6399993896484,2,Corporate,Office Supplies,Envelopes,Mexico,North,3,11,4
1180,MX-2014-167493,OFF-EN-10002816,64.3000030517578,5,0.0,12.8000001907349,3.0,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,0,1,321.500015258789,2,Corporate,Office Supplies,Envelopes,Mexico,North,3,11,4
1181,MX-2014-167493,FUR-BO-10002679,467.040008544922,7,0.200000002980232,70.0,22.7490005493164,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,1,1,2615.42403810835,2,Corporate,Furniture,Bookcases,Mexico,North,3,11,4
1182,MX-2014-167493,FUR-FU-10002122,131.940002441406,3,0.400000005960464,-79.1999969482422,5.65199995040894,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,1,0,237.49200203526,2,Corporate,Furniture,Furnishings,Mexico,North,3,11,4
1183,MX-2014-167493,FUR-BO-10003221,162.111999511719,2,0.200000002980232,-10.1680002212524,0.333999991416931,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,1,0,259.379198252487,2,Corporate,Furniture,Bookcases,Mexico,North,3,11,4
1184,MX-2014-167493,OFF-LA-10000779,26.8799991607666,4,0.0,4.0,1.96399998664856,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,0,1,107.519996643066,2,Corporate,Office Supplies,Labels,Mexico,North,3,11,4
1185,MX-2014-167493,OFF-PA-10001516,17.5200004577637,1,0.0,4.19999980926514,1.40600001811981,MY-18295,Medium,"Thursday, November 13, 2014",LATAM,1,30965,0,1,17.5200004577637,2,Corporate,Office Supplies,Paper,Mexico,North,3,11,4
1186,MX-2013-109939,TEC-MA-10002844,103.5,3,0.0,36.1800003051758,5.37900018692017,MS-17830,Medium,"Friday, December 20, 2013",LATAM,0,29335,0,1,310.5,2,Consumer,Technology,Machines,Mexico,North,2,12,4
1187,MX-2013-109939,FUR-CH-10001455,658.671997070313,7,0.200000002980232,8.23200035095215,29.8610000610352,MS-17830,Medium,"Friday, December 20, 2013",LATAM,0,29335,1,1,3688.56316985278,2,Consumer,Furniture,Chairs,Mexico,North,2,12,4
1188,MX-2013-109939,FUR-CH-10003697,188.255996704102,6,0.200000002980232,-21.2639999389648,8.71399974822998,MS-17830,Medium,"Friday, December 20, 2013",LATAM,0,29335,1,0,903.628780813408,2,Consumer,Furniture,Chairs,Mexico,North,2,12,4
1189,MX-2014-113915,OFF-SU-10004643,404.040008544922,14,0.0,100.800003051758,28.8619995117188,MB-18085,Medium,"Thursday, October 9, 2014",LATAM,0,28886,0,1,5656.56011962891,2,Consumer,Office Supplies,Supplies,Cuba,Caribbean,3,10,4
1190,MX-2014-113915,TEC-AC-10003556,279.600006103516,5,0.0,16.7000007629395,4.98400020599365,MB-18085,Medium,"Thursday, October 9, 2014",LATAM,0,28886,0,1,1398.00003051758,2,Consumer,Technology,Accessories,Cuba,Caribbean,3,10,4
1191,MX-2014-113915,FUR-BO-10002250,343.739990234375,3,0.0,164.940002441406,32.1959991455078,MB-18085,Medium,"Thursday, October 9, 2014",LATAM,0,28886,0,1,1031.21997070313,2,Consumer,Furniture,Bookcases,Cuba,Caribbean,3,10,4
1192,US-2013-155432,OFF-ST-10004412,57.5999984741211,3,0.400000005960464,-33.5999984741211,3.96399998664856,ZC-21910,Medium,"Thursday, December 5, 2013",LATAM,0,40626,1,0,103.67999622345,2,Consumer,Office Supplies,Storage,Honduras,Central,3,12,4
1193,MX-2011-162523,FUR-CH-10001374,319.200012207031,6,0.0,143.639999389648,12.8959999084473,TT-21460,Medium,"Tuesday, June 28, 2011",LATAM,0,34336,0,1,1915.20007324219,2,Home Office,Furniture,Chairs,Cuba,Caribbean,3,6,2
1194,MX-2011-162523,OFF-EN-10000338,48.5999984741211,2,0.0,24.2800006866455,3.07699990272522,TT-21460,Medium,"Tuesday, June 28, 2011",LATAM,0,34336,0,1,97.1999969482422,2,Home Office,Office Supplies,Envelopes,Cuba,Caribbean,3,6,2
1195,US-2014-103604,OFF-ST-10003056,12.3999996185303,1,0.200000002980232,-2.33999991416931,0.266999989748001,TS-21505,Medium,"Saturday, August 2, 2014",LATAM,0,45887,1,0,9.91999965786934,2,Consumer,Office Supplies,Storage,Dominican Republic,Caribbean,3,8,3
1196,MX-2014-109477,FUR-FU-10002122,146.600006103516,2,0.0,5.84000015258789,16.2679996490479,CB-12415,Medium,"Friday, June 27, 2014",LATAM,0,32980,0,1,293.200012207031,2,Consumer,Furniture,Furnishings,Brazil,South,3,6,2
1197,MX-2014-149622,OFF-ST-10000028,124.26000213623,3,0.0,32.2799987792969,7.71400022506714,DB-12910,High,"Thursday, November 13, 2014",LATAM,0,23404,0,1,372.780006408691,3,Home Office,Office Supplies,Storage,Mexico,North,2,11,4
1198,MX-2014-149622,OFF-LA-10002295,7.19999980926514,1,0.0,3.29999995231628,0.495000004768372,DB-12910,High,"Thursday, November 13, 2014",LATAM,0,23404,0,1,7.19999980926514,3,Home Office,Office Supplies,Labels,Mexico,North,2,11,4
1199,MX-2014-149622,OFF-ST-10000990,1187.64001464844,9,0.0,23.5799999237061,107.46199798584,DB-12910,High,"Thursday, November 13, 2014",LATAM,0,23404,0,1,10688.7601318359,3,Home Office,Office Supplies,Storage,Mexico,North,2,11,4
1200,MX-2014-120271,TEC-CO-10003694,505.985992431641,2,0.0020000000949949,29.3859996795654,26.2070007324219,PK-19075,Medium,"Tuesday, December 23, 2014",LATAM,0,30126,1,1,1009.94804079742,2,Consumer,Technology,Copiers,Colombia,South,3,12,4
1201,MX-2014-120271,OFF-SU-10001132,130.0,5,0.0,40.2999992370605,8.06999969482422,PK-19075,Medium,"Tuesday, December 23, 2014",LATAM,0,30126,0,1,650.0,2,Consumer,Office Supplies,Supplies,Colombia,South,3,12,4
1202,MX-2013-119704,FUR-BO-10003688,50.4119987487793,1,0.400000005960464,1.67200005054474,5.86800003051758,DE-13255,High,"Thursday, August 29, 2013",LATAM,0,38767,1,1,30.2471989487887,3,Home Office,Furniture,Bookcases,Panama,Central,3,8,3
1203,MX-2013-119704,OFF-EN-10000084,23.6399993896484,2,0.400000005960464,3.92000007629395,2.35999989509583,DE-13255,High,"Thursday, August 29, 2013",LATAM,0,38767,1,1,28.3679989857674,3,Home Office,Office Supplies,Envelopes,Panama,Central,3,8,3
1204,MX-2013-158715,FUR-TA-10003663,984.179992675781,3,0.0,9.84000015258789,38.2869987487793,SJ-20500,Medium,"Sunday, September 8, 2013",LATAM,0,27954,0,1,2952.53997802734,2,Consumer,Furniture,Tables,Cuba,Caribbean,3,9,3
1205,MX-2012-153136,OFF-SU-10001894,73.0999984741211,5,0.0,19.7000007629395,10.5310001373291,CA-12265,High,"Monday, July 2, 2012",LATAM,0,35515,0,1,365.499992370605,3,Consumer,Office Supplies,Supplies,Mexico,North,2,7,3
1206,MX-2012-159905,OFF-FA-10004946,36.5999984741211,5,0.0,4.69999980926514,8.48600006103516,EM-14065,Critical,"Tuesday, November 27, 2012",LATAM,0,25968,0,1,182.999992370605,4,Consumer,Office Supplies,Fasteners,Mexico,North,1,11,4
